,cash
21018,60.0
21019,40.0
21020,135.0
21021,115.0
21022,115.0
21023,95.0
21024,205.0
21025,195.0
21026,195.0
21027,195.0
21028,185.0
21029,175.0
21030,155.0
21031,135.0
21032,115.0
21033,85.0
21034,75.0
21035,75.0
21036,75.0
21037,250.0
21038,240.0
21039,240.0
21040,220.0
21041,285.0
21042,285.0
21043,285.0
21044,280.0
21045,295.0
21046,285.0
21047,285.0
21048,285.0
21049,330.0
21050,320.0
21051,320.0
21052,300.0
21053,425.0
21054,415.0
21055,405.0
21056,385.0
21057,365.0
21058,380.0
21059,360.0
21060,350.0
21061,350.0
21062,350.0
21063,450.0
21064,440.0
21065,430.0
21066,410.0
21067,510.0
21068,500.0
21069,490.0
21070,470.0
21071,450.0
21072,430.0
21073,420.0
21074,410.0
21075,400.0
21076,400.0
21077,380.0
21078,360.0
21079,580.0
21080,575.0
21081,565.0
21082,545.0
21083,685.0
21084,675.0
21085,665.0
21086,645.0
21087,745.0
21088,715.0
21089,705.0
21090,695.0
21091,675.0
21092,810.0
21093,800.0
21094,800.0
21095,790.0
21096,780.0
21097,760.0
21098,200.0
21099,190.0
21100,190.0
21101,180.0
21102,180.0
21103,170.0
21104,170.0
21105,150.0
21106,275.0
21107,265.0
21108,265.0
21109,245.0
21110,345.0
21111,330.0
21112,320.0
21113,320.0
21114,490.0
21115,470.0
21116,460.0
21117,460.0
21118,440.0
21119,430.0
21120,410.0
21121,565.0
21122,545.0
21123,535.0
21124,535.0
21125,515.0
21126,515.0
21127,495.0
21128,485.0
21129,465.0
21130,465.0
21131,445.0
21132,435.0
21133,415.0
21134,530.0
21135,520.0
21136,510.0
21137,490.0
21138,650.0
21139,630.0
21140,685.0
21141,690.0
21142,670.0
21143,660.0
21144,660.0
21145,640.0
21146,640.0
21147,620.0
21148,610.0
21149,610.0
21150,590.0
21151,580.0
21152,560.0
21153,675.0
21154,655.0
21155,645.0
21156,645.0
21157,625.0
21158,680.0
21159,660.0
21160,715.0
21161,720.0
21162,710.0
21163,750.0
21164,725.0
21165,715.0
21166,705.0
21167,685.0
21168,965.0
21169,945.0
21170,935.0
21171,915.0
21172,915.0
21173,895.0
21174,885.0
21175,875.0
21176,855.0
21177,855.0
21178,835.0
21179,825.0
21180,805.0
21181,805.0
21182,785.0
21183,775.0
21184,765.0
21185,745.0
21186,745.0
21187,735.0
21188,725.0
21189,705.0
21190,685.0
21191,735.0
21192,725.0
21193,715.0
21194,715.0
21195,775.0
21196,790.0
21197,770.0
21198,760.0
21199,740.0
21200,195.0
21201,180.0
21202,230.0
21203,220.0
21204,210.0
21205,190.0
21206,150.0
21207,130.0
21208,110.0
21209,100.0
21210,80.0
21211,225.0
21212,205.0
21213,195.0
21214,175.0
21215,305.0
21216,285.0
21217,275.0
21218,255.0
21219,410.0
21220,380.0
21221,370.0
21222,360.0
21223,340.0
21224,495.0
21225,475.0
21226,465.0
21227,455.0
21228,435.0
21229,415.0
21230,375.0
21231,355.0
21232,345.0
21233,335.0
21234,315.0
21235,275.0
21236,275.0
21237,255.0
21238,245.0
21239,205.0
21240,195.0
21241,185.0
21242,175.0
21243,155.0
21244,255.0
21245,230.0
21246,220.0
21247,210.0
21248,190.0
21249,190.0
21250,170.0
21251,160.0
21252,160.0
21253,120.0
21254,120.0
21255,100.0
21256,90.0
21257,70.0
21258,200.0
21259,180.0
21260,170.0
21261,170.0
21262,150.0
21263,140.0
21264,120.0
21265,120.0
21266,100.0
21267,100.0
21268,80.0
21269,70.0
21270,70.0
21271,50.0
21272,40.0
21273,30.0
21274,20.0
21275,10.0
21276,10.0
21277,70.0
21278,55.0
21279,55.0
21280,55.0
21281,15.0
21282,160.0
21283,140.0
21284,140.0
21285,120.0
21286,295.0
21287,275.0
21288,265.0
21289,245.0
21290,245.0
21291,225.0
21292,205.0
21293,195.0
21294,195.0
21295,405.0
21296,385.0
21297,375.0
21298,355.0
21299,570.0
21300,550.0
21301,540.0
21302,520.0
21303,520.0
21304,535.0
21305,515.0
21306,505.0
21307,485.0
21308,475.0
21309,465.0
21310,455.0
21311,435.0
21312,415.0
21313,470.0
21314,455.0
21315,435.0
21316,425.0
21317,415.0
21318,395.0
21319,395.0
21320,365.0
21321,355.0
21322,345.0
21323,345.0
21324,200.0
21325,190.0
21326,180.0
21327,160.0
21328,120.0
21329,120.0
21330,100.0
21331,100.0
21332,80.0
21333,170.0
21334,160.0
21335,150.0
21336,130.0
21337,265.0
21338,250.0
21339,250.0
21340,250.0
21341,240.0
21342,230.0
21343,190.0
21344,190.0
21345,180.0
21346,170.0
21347,150.0
21348,355.0
21349,345.0
21350,375.0
21351,355.0
21352,345.0
21353,345.0
21354,325.0
21355,325.0
21356,305.0
21357,305.0
21358,320.0
21359,300.0
21360,290.0
21361,270.0
21362,240.0
21363,220.0
21364,210.0
21365,200.0
21366,190.0
21367,170.0
21368,150.0
21369,150.0
21370,125.0
21371,120.0
21372,110.0
21373,90.0
21374,180.0
21375,160.0
21376,150.0
21377,130.0
21378,295.0
21379,275.0
21380,265.0
21381,255.0
21382,255.0
21383,235.0
21384,215.0
21385,205.0
21386,185.0
21387,400.0
21388,380.0
21389,370.0
21390,350.0
21391,350.0
21392,355.0
21393,345.0
21394,335.0
21395,315.0
21396,500.0
21397,485.0
21398,475.0
21399,465.0
21400,445.0
21401,445.0
21402,425.0
21403,415.0
21404,395.0
21405,550.0
21406,565.0
21407,580.0
21408,550.0
21409,540.0
21410,530.0
21411,510.0
21412,610.0
21413,595.0
21414,585.0
21415,565.0
21416,675.0
21417,655.0
21418,645.0
21419,625.0
21420,740.0
21421,200.0
21422,190.0
21423,180.0
21424,160.0
21425,270.0
21426,250.0
21427,250.0
21428,230.0
21429,325.0
21430,315.0
21431,305.0
21432,265.0
21433,225.0
21434,432.5
21435,412.5
21436,402.5
21437,382.5
21438,342.5
21439,302.5
21440,282.5
21441,282.5
21442,262.5
21443,322.5
21444,302.5
21445,292.5
21446,272.5
21447,252.5
21448,232.5
21449,222.5
21450,202.5
21451,437.5
21452,427.5
21453,417.5
21454,397.5
21455,547.5
21456,532.5
21457,582.5
21458,562.5
21459,542.5
21460,542.5
21461,502.5
21462,462.5
21463,422.5
21464,402.5
21465,392.5
21466,372.5
21467,487.5
21468,467.5
21469,447.5
21470,447.5
21471,407.5
21472,407.5
21473,397.5
21474,387.5
21475,367.5
21476,347.5
21477,442.5
21478,422.5
21479,457.5
21480,437.5
21481,427.5
21482,417.5
21483,397.5
21484,537.5
21485,552.5
21486,532.5
21487,522.5
21488,502.5
21489,612.5
21490,592.5
21491,647.5
21492,627.5
21493,617.5
21494,597.5
21495,722.5
21496,702.5
21497,702.5
21498,682.5
21499,767.5
21500,767.5
21501,757.5
21502,737.5
21503,822.5
21504,807.5
21505,807.5
21506,787.5
21507,927.5
21508,917.5
21509,917.5
21510,957.5
21511,947.5
21512,947.5
21513,927.5
21514,1027.5
21515,1042.5
21516,1057.5
21517,1047.5
21518,1047.5
21519,1027.5
21520,1097.5
21521,1087.5
21522,1087.5
21523,1067.5
21524,1172.5
21525,1162.5
21526,1162.5
21527,1142.5
21528,190.0
21529,190.0
21530,180.0
21531,160.0
21532,155.0
21533,140.0
21534,200.0
21535,180.0
21536,170.0
21537,150.0
21538,315.0
21539,295.0
21540,285.0
21541,265.0
21542,245.0
21543,245.0
21544,245.0
21545,235.0
21546,225.0
21547,205.0
21548,390.0
21549,360.0
21550,350.0
21551,340.0
21552,320.0
21553,545.0
21554,540.0
21555,535.0
21556,555.0
21557,570.0
21558,560.0
21559,550.0
21560,530.0
21561,490.0
21562,470.0
21563,775.0
21564,765.0
21565,755.0
21566,740.0
21567,730.0
21568,720.0
21569,700.0
21570,680.0
21571,680.0
21572,670.0
21573,700.0
21574,695.0
21575,690.0
21576,680.0
21577,660.0
21578,750.0
21579,740.0
21580,730.0
21581,710.0
21582,690.0
21583,680.0
21584,710.0
21585,700.0
21586,690.0
21587,670.0
21588,805.0
21589,795.0
21590,785.0
21591,785.0
21592,875.0
21593,855.0
21594,845.0
21595,845.0
21596,975.0
21597,965.0
21598,955.0
21599,955.0
21600,935.0
21601,1085.0
21602,1080.0
21603,1120.0
21604,1090.0
21605,1080.0
21606,1070.0
21607,1070.0
21608,1070.0
21609,1085.0
21610,1075.0
21611,1115.0
21612,1105.0
21613,1095.0
21614,1075.0
21615,1245.0
21616,1240.0
21617,1230.0
21618,200.0
21619,190.0
21620,180.0
21621,180.0
21622,250.0
21623,230.0
21624,305.0
21625,285.0
21626,275.0
21627,275.0
21628,255.0
21629,245.0
21630,225.0
21631,350.0
21632,330.0
21633,375.0
21634,365.0
21635,360.0
21636,345.0
21637,345.0
21638,345.0
21639,325.0
21640,325.0
21641,305.0
21642,295.0
21643,275.0
21644,390.0
21645,380.0
21646,370.0
21647,330.0
21648,330.0
21649,310.0
21650,310.0
21651,310.0
21652,380.0
21653,360.0
21654,360.0
21655,340.0
21656,320.0
21657,300.0
21658,280.0
21659,270.0
21660,270.0
21661,270.0
21662,330.0
21663,310.0
21664,310.0
21665,310.0
21666,395.0
21667,375.0
21668,365.0
21669,355.0
21670,355.0
21671,355.0
21672,335.0
21673,310.0
21674,305.0
21675,305.0
21676,305.0
21677,285.0
21678,285.0
21679,285.0
21680,275.0
21681,265.0
21682,265.0
21683,265.0
21684,315.0
21685,305.0
21686,305.0
21687,305.0
21688,340.0
21689,330.0
21690,330.0
21691,330.0
21692,330.0
21693,320.0
21694,320.0
21695,320.0
21696,355.0
21697,345.0
21698,345.0
21699,345.0
21700,345.0
21701,335.0
21702,335.0
21703,335.0
21704,335.0
21705,325.0
21706,305.0
21707,295.0
21708,295.0
21709,295.0
21710,295.0
21711,345.0
21712,340.0
21713,340.0
21714,340.0
21715,320.0
21716,320.0
21717,320.0
21718,390.0
21719,380.0
21720,350.0
21721,350.0
21722,330.0
21723,310.0
21724,300.0
21725,300.0
21726,300.0
21727,350.0
21728,365.0
21729,345.0
21730,335.0
21731,335.0
21732,335.0
21733,200.0
21734,190.0
21735,180.0
21736,160.0
21737,160.0
21738,140.0
21739,140.0
21740,140.0
21741,255.0
21742,235.0
21743,235.0
21744,215.0
21745,380.0
21746,360.0
21747,350.0
21748,330.0
21749,525.0
21750,515.0
21751,550.0
21752,540.0
21753,530.0
21754,510.0
21755,685.0
21756,675.0
21757,665.0
21758,645.0
21759,740.0
21760,720.0
21761,700.0
21762,700.0
21763,700.0
21764,930.0
21765,930.0
21766,930.0
21767,910.0
21768,870.0
21769,935.0
21770,935.0
21771,935.0
21772,935.0
21773,915.0
21774,905.0
21775,905.0
21776,995.0
21777,975.0
21778,965.0
21779,1045.0
21780,1025.0
21781,1015.0
21782,1015.0
21783,1120.0
21784,1120.0
21785,1125.0
21786,1115.0
21787,1115.0
21788,1115.0
21789,1175.0
21790,1190.0
21791,1150.0
21792,1140.0
21793,1120.0
21794,1100.0
21795,1080.0
21796,1070.0
21797,1050.0
21798,1050.0
21799,1030.0
21800,1010.0
21801,1010.0
21802,1010.0
21803,1000.0
21804,990.0
21805,980.0
21806,960.0
21807,1105.0
21808,1120.0
21809,1100.0
21810,1090.0
21811,1070.0
21812,1070.0
21813,1050.0
21814,1040.0
21815,1020.0
21816,1130.0
21817,1145.0
21818,1160.0
21819,1140.0
21820,1130.0
21821,1110.0
21822,190.0
21823,180.0
21824,170.0
21825,150.0
21826,130.0
21827,90.0
21828,65.0
21829,50.0
21830,50.0
21831,50.0
21832,120.0
21833,100.0
21834,90.0
21835,50.0
21836,10.0
21837,200.0
21838,190.0
21839,180.0
21840,160.0
21841,335.0
21842,315.0
21843,305.0
21844,285.0
21845,400.0
21846,380.0
21847,370.0
21848,370.0
21849,360.0
21850,350.0
21851,340.0
21852,320.0
21853,435.0
21854,425.0
21855,425.0
21856,425.0
21857,460.0
21858,450.0
21859,450.0
21860,450.0
21861,530.0
21862,525.0
21863,525.0
21864,525.0
21865,525.0
21866,515.0
21867,515.0
21868,515.0
21869,550.0
21870,540.0
21871,535.0
21872,550.0
21873,540.0
21874,540.0
21875,540.0
21876,575.0
21877,565.0
21878,565.0
21879,545.0
21880,610.0
21881,610.0
21882,610.0
21883,590.0
21884,680.0
21885,680.0
21886,670.0
21887,650.0
21888,650.0
21889,630.0
21890,630.0
21891,630.0
21892,720.0
21893,700.0
21894,700.0
21895,690.0
21896,690.0
21897,670.0
21898,765.0
21899,755.0
21900,755.0
21901,755.0
21902,735.0
21903,730.0
21904,725.0
21905,725.0
21906,725.0
21907,745.0
21908,725.0
21909,725.0
21910,705.0
21911,795.0
21912,775.0
21913,775.0
21914,755.0
21915,755.0
21916,755.0
21917,810.0
21918,815.0
21919,795.0
21920,790.0
21921,785.0
21922,785.0
21923,765.0
21924,865.0
21925,855.0
21926,855.0
21927,835.0
21928,910.0
21929,900.0
21930,900.0
21931,880.0
21932,945.0
21933,945.0
21934,925.0
21935,905.0
21936,905.0
21937,905.0
21938,200.0
21939,190.0
21940,225.0
21941,215.0
21942,215.0
21943,205.0
21944,195.0
21945,195.0
21946,195.0
21947,175.0
21948,165.0
21949,155.0
21950,145.0
21951,135.0
21952,115.0
21953,200.0
21954,195.0
21955,185.0
21956,165.0
21957,255.0
21958,245.0
21959,235.0
21960,215.0
21961,195.0
21962,265.0
21963,245.0
21964,235.0
21965,215.0
21966,330.0
21967,310.0
21968,355.0
21969,335.0
21970,325.0
21971,305.0
21972,490.0
21973,470.0
21974,460.0
21975,610.0
21976,600.0
21977,590.0
21978,570.0
21979,550.0
21980,535.0
21981,520.0
21982,510.0
21983,490.0
21984,620.0
21985,600.0
21986,590.0
21987,570.0
21988,740.0
21989,720.0
21990,790.0
21991,770.0
21992,760.0
21993,740.0
21994,845.0
21995,825.0
21996,815.0
21997,795.0
21998,775.0
21999,745.0
22000,735.0
22001,775.0
22002,775.0
22003,755.0
22004,745.0
22005,705.0
22006,665.0
22007,625.0
22008,625.0
22009,605.0
22010,585.0
22011,575.0
22012,565.0
22013,555.0
22014,545.0
22015,525.0
22016,645.0
22017,640.0
22018,630.0
22019,610.0
22020,690.0
22021,705.0
22022,685.0
22023,675.0
22024,655.0
22025,760.0
22026,750.0
22027,740.0
22028,720.0
22029,820.0
22030,805.0
22031,795.0
22032,775.0
22033,755.0
22034,715.0
22035,715.0
22036,730.0
22037,200.0
22038,190.0
22039,180.0
22040,180.0
22041,170.0
22042,160.0
22043,140.0
22044,285.0
22045,275.0
22046,265.0
22047,245.0
22048,380.0
22049,370.0
22050,360.0
22051,360.0
22052,425.0
22053,415.0
22054,405.0
22055,385.0
22056,555.0
22057,545.0
22058,545.0
22059,545.0
22060,590.0
22061,580.0
22062,580.0
22063,580.0
22064,625.0
22065,620.0
22066,620.0
22067,600.0
22068,600.0
22069,590.0
22070,580.0
22071,540.0
22072,500.0
22073,480.0
22074,480.0
22075,470.0
22076,470.0
22077,450.0
22078,575.0
22079,565.0
22080,565.0
22081,565.0
22082,565.0
22083,580.0
22084,570.0
22085,560.0
22086,540.0
22087,655.0
22088,645.0
22089,635.0
22090,615.0
22091,755.0
22092,745.0
22093,735.0
22094,715.0
22095,705.0
22096,695.0
22097,685.0
22098,685.0
22099,700.0
22100,680.0
22101,680.0
22102,660.0
22103,755.0
22104,745.0
22105,745.0
22106,725.0
22107,725.0
22108,725.0
22109,780.0
22110,760.0
22111,750.0
22112,740.0
22113,730.0
22114,725.0
22115,700.0
22116,690.0
22117,690.0
22118,690.0
22119,690.0
22120,705.0
22121,720.0
22122,700.0
22123,700.0
22124,700.0
22125,755.0
22126,745.0
22127,745.0
22128,745.0
22129,770.0
22130,760.0
22131,760.0
22132,760.0
22133,195.0
22134,180.0
22135,180.0
22136,160.0
22137,330.0
22138,310.0
22139,300.0
22140,300.0
22141,280.0
22142,280.0
22143,260.0
22144,410.0
22145,390.0
22146,380.0
22147,360.0
22148,450.0
22149,430.0
22150,420.0
22151,420.0
22152,400.0
22153,450.0
22154,430.0
22155,505.0
22156,485.0
22157,465.0
22158,455.0
22159,445.0
22160,445.0
22161,405.0
22162,400.0
22163,385.0
22164,375.0
22165,355.0
22166,545.0
22167,560.0
22168,540.0
22169,550.0
22170,530.0
22171,520.0
22172,480.0
22173,440.0
22174,595.0
22175,575.0
22176,565.0
22177,545.0
22178,715.0
22179,730.0
22180,745.0
22181,725.0
22182,725.0
22183,705.0
22184,790.0
22185,770.0
22186,770.0
22187,750.0
22188,835.0
22189,815.0
22190,815.0
22191,815.0
22192,920.0
22193,900.0
22194,945.0
22195,925.0
22196,925.0
22197,960.0
22198,950.0
22199,940.0
22200,920.0
22201,915.0
22202,930.0
22203,945.0
22204,925.0
22205,925.0
22206,905.0
22207,875.0
22208,865.0
22209,855.0
22210,835.0
22211,930.0
22212,915.0
22213,915.0
22214,895.0
22215,875.0
22216,815.0
22217,820.0
22218,810.0
22219,845.0
22220,830.0
22221,200.0
22222,190.0
22223,190.0
22224,180.0
22225,180.0
22226,170.0
22227,150.0
22228,110.0
22229,90.0
22230,90.0
22231,50.0
22232,10.0
22233,20.0
22234,5.0
22235,5.0
22236,195.0
22237,180.0
22238,170.0
22239,150.0
22240,250.0
22241,240.0
22242,230.0
22243,210.0
22244,355.0
22245,335.0
22246,325.0
22247,265.0
22248,245.0
22249,185.0
22250,185.0
22251,165.0
22252,155.0
22253,145.0
22254,125.0
22255,400.0
22256,380.0
22257,380.0
22258,360.0
22259,455.0
22260,435.0
22261,435.0
22262,415.0
22263,540.0
22264,520.0
22265,500.0
22266,500.0
22267,500.0
22268,470.0
22269,460.0
22270,460.0
22271,460.0
22272,540.0
22273,535.0
22274,535.0
22275,535.0
22276,515.0
22277,475.0
22278,475.0
22279,455.0
22280,445.0
22281,425.0
22282,405.0
22283,415.0
22284,405.0
22285,405.0
22286,405.0
22287,385.0
22288,375.0
22289,355.0
22290,470.0
22291,450.0
22292,535.0
22293,515.0
22294,515.0
22295,515.0
22296,590.0
22297,570.0
22298,570.0
22299,550.0
22300,520.0
22301,510.0
22302,550.0
22303,535.0
22304,535.0
22305,535.0
22306,585.0
22307,565.0
22308,565.0
22309,565.0
22310,630.0
22311,620.0
22312,600.0
22313,600.0
22314,600.0
22315,645.0
22316,625.0
22317,625.0
22318,585.0
22319,565.0
22320,545.0
22321,535.0
22322,535.0
22323,535.0
22324,525.0
22325,525.0
22326,525.0
22327,560.0
22328,560.0
22329,560.0
22330,560.0
22331,540.0
22332,505.0
22333,500.0
22334,500.0
22335,480.0
22336,540.0
22337,530.0
22338,530.0
22339,530.0
22340,570.0
22341,560.0
22342,560.0
22343,560.0
22344,595.0
22345,585.0
22346,585.0
22347,565.0
22348,597.5
22349,587.5
22350,587.5
22351,587.5
22352,612.5
22353,612.5
22354,612.5
22355,612.5
22356,592.5
22357,567.5
22358,562.5
22359,562.5
22360,562.5
22361,200.0
22362,190.0
22363,170.0
22364,170.0
22365,150.0
22366,140.0
22367,120.0
22368,100.0
22369,100.0
22370,60.0
22371,20.0
22372,10.0
22373,10.0
22374,10.0
22375,200.0
22376,200.0
22377,190.0
22378,180.0
22379,170.0
22380,170.0
22381,150.0
22382,140.0
22383,130.0
22384,110.0
22385,205.0
22386,195.0
22387,230.0
22388,230.0
22389,260.0
22390,255.0
22391,245.0
22392,225.0
22393,415.0
22394,405.0
22395,395.0
22396,375.0
22397,500.0
22398,480.0
22399,470.0
22400,430.0
22401,410.0
22402,390.0
22403,390.0
22404,370.0
22405,360.0
22406,340.0
22407,595.0
22408,575.0
22409,565.0
22410,565.0
22411,525.0
22412,505.0
22413,485.0
22414,465.0
22415,445.0
22416,435.0
22417,435.0
22418,425.0
22419,415.0
22420,405.0
22421,400.0
22422,400.0
22423,380.0
22424,370.0
22425,360.0
22426,340.0
22427,350.0
22428,330.0
22429,320.0
22430,320.0
22431,310.0
22432,300.0
22433,280.0
22434,260.0
22435,240.0
22436,240.0
22437,230.0
22438,220.0
22439,200.0
22440,285.0
22441,275.0
22442,265.0
22443,245.0
22444,225.0
22445,185.0
22446,180.0
22447,175.0
22448,165.0
22449,145.0
22450,105.0
22451,85.0
22452,65.0
22453,25.0
22454,25.0
22455,15.0
22456,5.0
22457,5.0
22458,5.0
22459,200.0
22460,190.0
22461,235.0
22462,225.0
22463,215.0
22464,195.0
22465,330.0
22466,320.0
22467,310.0
22468,290.0
22469,390.0
22470,385.0
22471,385.0
22472,365.0
22473,345.0
22474,325.0
22475,315.0
22476,305.0
22477,285.0
22478,460.0
22479,450.0
22480,450.0
22481,430.0
22482,505.0
22483,485.0
22484,485.0
22485,465.0
22486,595.0
22487,585.0
22488,585.0
22489,565.0
22490,685.0
22491,675.0
22492,675.0
22493,655.0
22494,790.0
22495,780.0
22496,780.0
22497,780.0
22498,815.0
22499,805.0
22500,805.0
22501,805.0
22502,785.0
22503,765.0
22504,755.0
22505,755.0
22506,745.0
22507,725.0
22508,685.0
22509,665.0
22510,665.0
22511,635.0
22512,625.0
22513,615.0
22514,595.0
22515,695.0
22516,680.0
22517,680.0
22518,660.0
22519,630.0
22520,610.0
22521,610.0
22522,590.0
22523,715.0
22524,695.0
22525,695.0
22526,675.0
22527,655.0
22528,635.0
22529,625.0
22530,605.0
22531,585.0
22532,800.0
22533,780.0
22534,760.0
22535,760.0
22536,760.0
22537,740.0
22538,740.0
22539,720.0
22540,700.0
22541,690.0
22542,670.0
22543,660.0
22544,650.0
22545,640.0
22546,620.0
22547,580.0
22548,665.0
22549,680.0
22550,660.0
22551,660.0
22552,640.0
22553,795.0
22554,775.0
22555,775.0
22556,755.0
22557,850.0
22558,840.0
22559,830.0
22560,830.0
22561,810.0
22562,890.0
22563,875.0
22564,875.0
22565,855.0
22566,945.0
22567,925.0
22568,905.0
22569,895.0
22570,875.0
22571,855.0
22572,835.0
22573,835.0
22574,835.0
22575,890.0
22576,870.0
22577,870.0
22578,850.0
22579,930.0
22580,920.0
22581,920.0
22582,900.0
22583,880.0
22584,200.0
22585,190.0
22586,180.0
22587,160.0
22588,150.0
22589,140.0
22590,130.0
22591,120.0
22592,100.0
22593,80.0
22594,80.0
22595,55.0
22596,50.0
22597,50.0
22598,30.0
22599,20.0
22600,20.0
22601,95.0
22602,75.0
22603,65.0
22604,45.0
22605,45.0
22606,25.0
22607,15.0
22608,15.0
22609,200.0
22610,190.0
22611,180.0
22612,160.0
22613,245.0
22614,225.0
22615,225.0
22616,205.0
22617,195.0
22618,175.0
22619,175.0
22620,155.0
22621,145.0
22622,135.0
22623,115.0
22624,325.0
22625,305.0
22626,295.0
22627,275.0
22628,495.0
22629,485.0
22630,485.0
22631,465.0
22632,585.0
22633,560.0
22634,730.0
22635,710.0
22636,710.0
22637,690.0
22638,825.0
22639,805.0
22640,795.0
22641,775.0
22642,775.0
22643,755.0
22644,755.0
22645,735.0
22646,735.0
22647,715.0
22648,705.0
22649,685.0
22650,840.0
22651,820.0
22652,800.0
22653,800.0
22654,800.0
22655,845.0
22656,835.0
22657,825.0
22658,805.0
22659,905.0
22660,920.0
22661,900.0
22662,900.0
22663,880.0
22664,1010.0
22665,990.0
22666,980.0
22667,960.0
22668,960.0
22669,940.0
22670,920.0
22671,920.0
22672,900.0
22673,900.0
22674,880.0
22675,870.0
22676,850.0
22677,960.0
22678,950.0
22679,940.0
22680,920.0
22681,1105.0
22682,1090.0
22683,1080.0
22684,1060.0
22685,1060.0
22686,1030.0
22687,1020.0
22688,1010.0
22689,990.0
22690,1145.0
22691,1125.0
22692,1115.0
22693,1105.0
22694,1095.0
22695,1075.0
22696,1055.0
22697,1035.0
22698,1015.0
22699,1005.0
22700,985.0
22701,975.0
22702,975.0
22703,955.0
22704,935.0
22705,905.0
22706,895.0
22707,885.0
22708,865.0
22709,985.0
22710,970.0
22711,960.0
22712,940.0
22713,1160.0
22714,1140.0
22715,1130.0
22716,1110.0
22717,1225.0
22718,1205.0
22719,1250.0
22720,1230.0
22721,1220.0
22722,1200.0
22723,1275.0
22724,1265.0
22725,1305.0
22726,1290.0
22727,200.0
22728,180.0
22729,170.0
22730,150.0
22731,280.0
22732,260.0
22733,310.0
22734,325.0
22735,305.0
22736,295.0
22737,285.0
22738,285.0
22739,265.0
22740,255.0
22741,235.0
22742,215.0
22743,195.0
22744,210.0
22745,190.0
22746,180.0
22747,170.0
22748,170.0
22749,150.0
22750,150.0
22751,130.0
22752,135.0
22753,125.0
22754,115.0
22755,95.0
22756,90.0
22757,75.0
22758,65.0
22759,45.0
22760,200.0
22761,190.0
22762,190.0
22763,180.0
22764,215.0
22765,205.0
22766,195.0
22767,175.0
22768,380.0
22769,360.0
22770,435.0
22771,415.0
22772,405.0
22773,395.0
22774,375.0
22775,370.0
22776,355.0
22777,345.0
22778,325.0
22779,535.0
